kev_cve,kev_description,non_kev_cve,non_kev_description,similarity,rank
CVE-2022-39291;CVE-2022-39290;CVE-2022-39285,Zoneminder < v1.37.24 - Log Injection & Stored XSS & CSRF Bypass,N/A,LimeSurvey Community 5.3.32 - Stored XSS,0.621281087398529,6
CVE-2020-7961,Liferay Portal - Java Unmarshalling via JSONWS RCE (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.6212371587753296,10
CVE-2025-24893,XWiki Platform 15.10.10 - Metasploit Module for Remote Code Execution (RCE),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.6211262941360474,8
CVE-2021-42013,Apache HTTP Server 2.4.50 - Path Traversal & Remote Code Execution (RCE),N/A,TextPattern CMS 4.8.7 - Remote Command Execution (RCE) (Authenticated),0.6210446953773499,2
CVE-2022-39291;CVE-2022-39290;CVE-2022-39285,Zoneminder < v1.37.24 - Log Injection & Stored XSS & CSRF Bypass,N/A,COVID19 Testing Management System 1.0 - 'State' Stored Cross-Site-Scripting (XSS),0.6210311651229858,7
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),N/A,Boss Mini 1.4.0 - local file inclusion,0.6210084557533264,2
CVE-2023-44487,HTTP/2 2.0 - Denial Of Service (DOS),N/A,Centreo 19.10.8 - 'DisplayServiceStatus' Remote Code Execution,0.6209906935691833,4
CVE-2022-39291;CVE-2022-39290;CVE-2022-39285,Zoneminder < v1.37.24 - Log Injection & Stored XSS & CSRF Bypass,N/A,Testa 3.5.1 Online Test Management System - Reflected Cross-Site Scripting (XSS),0.6209384799003601,8
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),CVE-2021-31933,Chamilo LMS 1.11.14 - Remote Code Execution (Authenticated),0.620797872543335,4
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2023-34096,Thruk Monitoring Web Interface 3.06 - Path Traversal,0.6206499338150024,1
CVE-2019-19609,Strapi 3.0.0-beta.17.7 - Remote Code Execution (RCE) (Authenticated),CVE-2020-11108,Pi-hole < 4.4 - Authenticated Remote Code Execution / Privileges Escalation,0.6204822659492493,7
CVE-2024-37383,Roundcube Webmail 1.6.6 - Stored Cross Site Scripting (XSS),N/A,OpenCart 3.0.3.6 - 'subject' Stored Cross-Site Scripting,0.6204203963279724,6
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),N/A,RiteCMS 2.2.1 - Remote Code Execution (Authenticated),0.620408296585083,5
CVE-2023-23488,Paid Memberships Pro  v2.9.8 (WordPress Plugin) - Unauthenticated SQL Injection,N/A,WP Fastest Cache 1.2.2 - Unauthenticated SQL Injection,0.620258629322052,1
CVE-2024-37383,Roundcube Webmail 1.6.6 - Stored Cross Site Scripting (XSS),CVE-2023-25440,CiviCRM 5.59.alpha1 - Stored XSS (Cross-Site Scripting),0.6202428340911865,7
CVE-2020-17519,Apache Flink 1.11.0 - Unauthenticated Arbitrary File Read (Metasploit),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.6201385855674744,7
CVE-2021-44228,Apache Log4j2 2.14.1 - Information Disclosure,CVE-2020-11108,Pi-hole < 4.4 - Authenticated Remote Code Execution,0.6196302771568298,7
CVE-2022-39291;CVE-2022-39290;CVE-2022-39285,Zoneminder < v1.37.24 - Log Injection & Stored XSS & CSRF Bypass,N/A,GetSimple CMS My SMTP Contact Plugin 1.1.2 - Persistent Cross-Site Scripting,0.6192960143089294,9
CVE-2019-18818,Strapi CMS 3.0.0-beta.17.4 - Set Password (Unauthenticated) (Metasploit),N/A,Wago PFC200 - Authenticated Remote Code Execution (Metasploit),0.6192699670791626,3
CVE-2020-11023,jQuery 1.0.3 - Cross-Site Scripting (XSS),N/A,PEEL Shopping 9.3.0 - 'address' Stored Cross-Site Scripting,0.6191728711128235,9
CVE-2022-24112,Apache APISIX 2.12.1 - Remote Code Execution (RCE),N/A,Judging Management System v1.0 - Remote Code Execution (RCE),0.6190987229347229,10
CVE-2022-39291;CVE-2022-39290;CVE-2022-39285,Zoneminder < v1.37.24 - Log Injection & Stored XSS & CSRF Bypass,N/A,GetSimple CMS Plugin Multi User 1.8.2 - Cross-Site Request Forgery (Add Admin),0.61906498670578,10
CVE-2023-4220,Chamilo LMS 1.11.24 - Remote Code Execution (RCE),N/A,Budget and Expense Tracker System 1.0 -  Remote Code Execution (RCE) (Unauthenticated),0.6188056468963623,8
CVE-2020-7209,HP LinuxKI 6.01 - Remote Command Injection,N/A,Cmsimple 5.4 - Remote Code Execution (RCE) (Authenticated),0.6187872290611267,5
CVE-2020-17519,Apache Flink 1.11.0 - Unauthenticated Arbitrary File Read (Metasploit),CVE-2020-11108,Pi-Hole - heisenbergCompensator Blocklist OS Command Execution (Metasploit),0.6184666156768799,8
CVE-2024-37383,Roundcube Webmail 1.6.6 - Stored Cross Site Scripting (XSS),N/A,WordPress Plugin Popup Builder 3.69.6 - Multiple Stored Cross Site Scripting,0.618412971496582,8
CVE-2020-8644,PlaySMS - index.php Unauthenticated Template Injection Code Execution (Metasploit),N/A,PHPStudy - Backdoor Remote Code execution (Metasploit),0.6181480288505554,5
CVE-2024-37383,Roundcube Webmail 1.6.6 - Stored Cross Site Scripting (XSS),N/A,b2evolution 6.11.6 - 'redirect_to' Open Redirect,0.6176878809928894,9
CVE-2023-27372,SPIP v4.2.0 - Remote Code Execution (Unauthenticated),CVE-2022-26965,Pluck CMS 4.7.16 - Remote Code Execution (RCE) (Authenticated),0.6174190640449524,2
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),CVE-2025-59528,Flowise 3.0.4 - Remote Code Execution (RCE),0.6173215508460999,3
CVE-2020-11455,LimeSurvey 4.1.11 - 'File Manager' Path Traversal,CVE-2020-11456,LimeSurvey 4.1.11 - 'Survey Groups' Persistent Cross-Site Scripting,0.617280125617981,3
CVE-2023-4220,Chamilo LMS 1.11.24 - Remote Code Execution (RCE),N/A,Academy LMS 6.1 - Arbitrary File Upload,0.617220938205719,9
CVE-2025-3248,Langflow 1.2.x - Remote Code Execution (RCE),N/A,SOPlanning 1.52.01 (Simple Online Planning Tool) - Remote Code Execution (RCE) (Authenticated),0.617036759853363,7
CVE-2020-11023,jQuery 1.0.3 - Cross-Site Scripting (XSS),N/A,WordPress Plugin Picture Gallery 1.4.2 - 'Edit Content URL' Stored Cross-Site Scripting (XSS),0.616992712020874,10
CVE-2023-7028,GitLab CE/EE < 16.7.2 - Password Reset,N/A,Gitlab 12.9.0 - Arbitrary File Read (Authenticated),0.6169687509536743,10
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,N/A,OpenEMR 5.0.1.7 - 'fileName' Path Traversal (Authenticated) (2),0.6167946457862854,1
CVE-2021-42013,Apache HTTP Server 2.4.50 - Path Traversal & Remote Code Execution (RCE),CVE-2021-28976,GetSimpleCMS 3.3.16 - Remote Code Execution (RCE),0.6166821122169495,3
CVE-2021-4034,PolicyKit-1 0.105-31 - Privilege Escalation,CVE-2025-59342,esm-dev 136 - Path Traversal,0.6166443824768066,1
CVE-2023-23752,Joomla! v4.2.8 - Unauthenticated information disclosure,N/A,WordPress Plugin Supsystic Digital Publications 1.6.9 - Multiple Vulnerabilities,0.6165961623191833,5
CVE-2024-30269,DataEase 2.4.0 - Database Configuration Information Exposure,CVE-2021-43579,HTMLDOC 1.9.13 - Stack Buffer Overflow,0.6165178418159485,6
CVE-2019-18818,Strapi CMS 3.0.0-beta.17.4 - Set Password (Unauthenticated) (Metasploit),CVE-2021-42840,SuiteCRM 7.11.18 - Remote Code Execution (RCE) (Authenticated) (Metasploit),0.6164770722389221,4
CVE-2025-49619,Skyvern 0.1.85 - Remote Code Execution (RCE) via SSTI,CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.6162727475166321,3
CVE-2021-44228,Apache Log4j2 2.14.1 - Information Disclosure,N/A,Church Management System 1.0 - SQL Injection (Authentication Bypass) + Arbitrary File Upload + RCE,0.6162534952163696,8
CVE-2025-49619,Skyvern 0.1.85 - Remote Code Execution (RCE) via SSTI,N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.6161302924156189,4
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (2),CVE-2024-25003,KiTTY 0.76.1.13 - 'Start Duplicated Session Hostname' Buffer Overflow,0.6160888671875,3
CVE-2024-37383,Roundcube Webmail 1.6.6 - Stored Cross Site Scripting (XSS),N/A,Sentrifugo CMS 3.2 - Persistent Cross-Site Scripting,0.6160027980804443,10
CVE-2017-9841,PHP Unit 4.8.28 - Remote Code Execution (RCE) (Unauthenticated),N/A,Online Examination System 1.0 - 'name' Stored Cross Site Scripting,0.6159557700157166,6
CVE-2022-31126,Roxy WI v6.1.0.0 - Unauthenticated Remote Code Execution (RCE),CVE-2022-34128,GLPI  Cartography Plugin v6.0.0 - Unauthenticated Remote Code Execution (RCE),0.6157689690589905,5
CVE-2017-9841,PHP Unit 4.8.28 - Remote Code Execution (RCE) (Unauthenticated),CVE-2020-28337,Microweber CMS 1.1.20 - Remote Code Execution (Authenticated),0.6157182455062866,7
CVE-2025-32429,XWiki 14 - SQL Injection via getdeleteddocuments.vm,N/A,Computer Laboratory Management System v1.0 - Multiple-SQLi,0.6153512597084045,1
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),N/A,Real Estate Management System v1.0 - Remote Code Execution via File Upload,0.6152236461639404,2
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.6150953769683838,1
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,CVE-2019-1125,Microsoft Windows Kernel - Information Disclosure,0.614978551864624,1
CVE-2020-1472,ZeroLogon - Netlogon Elevation of Privilege,N/A,SofaWiki 3.9.2 - Remote Command Execution (RCE) (Authenticated),0.6149479746818542,3
CVE-2025-30208,Vite 6.2.2 - Arbitrary File Read,CVE-2018-15139,OpenEMR 5.0.1.3 - 'manage_site_files' Remote Code Execution (Authenticated),0.614697277545929,2
CVE-2025-49619,Skyvern 0.1.85 - Remote Code Execution (RCE) via SSTI,CVE-2021-31933,Chamilo LMS 1.11.14 - Remote Code Execution (Authenticated),0.6146042943000793,5
CVE-2021-41773,Apache HTTP Server 2.4.49 - Path Traversal & Remote Code Execution (RCE),CVE-2021-28976,GetSimpleCMS 3.3.16 - Remote Code Execution (RCE),0.6145980358123779,1
CVE-2017-9841,PHP Unit 4.8.28 - Remote Code Execution (RCE) (Unauthenticated),N/A,GuppY CMS v6.00.10 - Remote Code Execution,0.6145265698432922,8
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.614497184753418,3
CVE-2023-27372,SPIP v4.2.0 - Remote Code Execution (Unauthenticated),N/A,spip v4.1.10 - Spoofing Admin account,0.6144253611564636,3
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.6142222285270691,2
CVE-2020-11022,jQuery 1.2 - Cross-Site Scripting (XSS),CVE-2023-25440,CiviCRM 5.59.alpha1 - Stored XSS (Cross-Site Scripting),0.6140972375869751,1
CVE-2019-2215,Android Binder - Use-After-Free (Metasploit),CVE-2021-42840,SuiteCRM 7.11.18 - Remote Code Execution (RCE) (Authenticated) (Metasploit),0.6140373945236206,7
CVE-2019-2215,Android Binder - Use-After-Free (Metasploit),CVE-2021-42840,SuiteCRM 7.11.18 - Remote Code Execution (RCE) (Authenticated) (Metasploit),0.6140373945236206,7
CVE-2023-44487,HTTP/2 2.0 - Denial Of Service (DOS),N/A,SEO Panel 4.6.0 - Remote Code Execution (1),0.613937497138977,5
CVE-2025-3248,Langflow 1.2.x - Remote Code Execution (RCE),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.6137456893920898,8
CVE-2022-31161,Roxy WI v6.1.1.0 - Unauthenticated Remote Code Execution (RCE) via ssl_cert Upload,N/A,EasyPHP Webserver 14.1 - Multiple Vulnerabilities (RCE and Path Traversal),0.6136372685432434,2
CVE-2021-41773,Apache HTTP Server 2.4.49 - Path Traversal & Remote Code Execution (RCE),N/A,TextPattern CMS 4.8.7 - Remote Command Execution (Authenticated),0.6134172081947327,2
CVE-2022-31126,Roxy WI v6.1.0.0 - Unauthenticated Remote Code Execution (RCE),N/A,Online Job Portal 1.0 - Remote Code Execution,0.6132819652557373,6
CVE-2019-11707,Mozilla Firefox 67 - Array.pop JIT Type Confusion,N/A,Webtateas 2.0 - Arbitrary File Read,0.6130515933036804,5
CVE-2022-31126,Roxy WI v6.1.0.0 - Unauthenticated Remote Code Execution (RCE),CVE-2022-31056,GLPI v10.0.2 - SQL Injection (Authentication Depends on Configuration),0.6130402684211731,7
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),N/A,Gila CMS 1.10.9 - Remote Code Execution (RCE) (Authenticated),0.6130123734474182,6
CVE-2021-41773,Apache HTTP Server 2.4.49 - Path Traversal & Remote Code Execution (RCE),N/A,TextPattern CMS 4.8.7 - Remote Command Execution (RCE) (Authenticated),0.6130097508430481,3
CVE-2025-49619,Skyvern 0.1.85 - Remote Code Execution (RCE) via SSTI,CVE-2019-19208,Codiad 2.8.4 - Remote Code Execution (Authenticated) (2),0.6129756569862366,6
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),CVE-2019-13068,Grafana <=6.2.4 - HTML Injection,0.6128124594688416,1
CVE-2017-9841,PHP Unit 4.8.28 - Remote Code Execution (RCE) (Unauthenticated),N/A,ProjeQtOr Project Management 9.1.4 - Remote Code Execution,0.6126999855041504,9
CVE-2023-4220,Chamilo LMS 1.11.24 - Remote Code Execution (RCE),CVE-2023-30145,Camaleon CMS v2.7.0 - Server-Side Template Injection (SSTI),0.6126295328140259,10
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),N/A,Centreo 19.10.8 - 'DisplayServiceStatus' Remote Code Execution,0.6125625371932983,2
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,CVE-2018-15139,OpenEMR 5.0.1.3 - 'manage_site_files' Remote Code Execution (Authenticated) (2),0.6125431656837463,2
CVE-2017-9841,PHP Unit 4.8.28 - Remote Code Execution (RCE) (Unauthenticated),N/A,Online Student's Management System 1.0 - Remote Code Execution (Authenticated),0.6124759912490845,10
CVE-2025-3248,Langflow 1.2.x - Remote Code Execution (RCE),CVE-2022-23642,Sourcegraph Gitserver 3.36.3 - Remote Code Execution (RCE),0.6123093366622925,9
CVE-2020-6418,Google Chrome 80 - JSCreate Side-effect Type Confusion (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.6117460131645203,5
CVE-2020-1472,ZeroLogon - Netlogon Elevation of Privilege,N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.6117432117462158,4
CVE-2024-30269,DataEase 2.4.0 - Database Configuration Information Exposure,CVE-2022-23046,PHPIPAM 1.4.4 - SQLi (Authenticated),0.6116378903388977,7
CVE-2021-44228,Apache Log4j2 2.14.1 - Information Disclosure,CVE-2006-1236,crossfire-server 1.9.0 - 'SetUp()' Remote Buffer Overflow,0.6116365194320679,9
CVE-2023-23752,Joomla! v4.2.8 - Unauthenticated information disclosure,N/A,WordPress Plugin Supsystic Contact Form 1.7.5 - Multiple Vulnerabilities,0.6110971570014954,6
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),CVE-2020-11108,Pi-hole 4.4.0 - Remote Code Execution (Authenticated),0.6109384894371033,4
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),N/A,Google Chrome 80.0.3987.87 - Heap-Corruption Remote Denial of Service (PoC),0.6109164357185364,3
CVE-2024-55963,AppSmith 1.47 - Remote Code Execution (RCE),N/A,phpPgAdmin 7.13.0 - COPY FROM PROGRAM Command Execution (Authenticated),0.6108404994010925,1
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),N/A,Covid-19 Contact Tracing System 1.0 - Remote Code Execution (Unauthenticated),0.6107940673828125,7
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.6107661724090576,5
CVE-2023-23752,Joomla! v4.2.8 - Unauthenticated information disclosure,N/A,Joomla! com_hdwplayer 4.2 - 'search.php' SQL Injection,0.6105291843414307,7
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),N/A,Wordpress Augmented-Reality - Remote Code Execution Unauthenticated,0.6103959083557129,8
CVE-2020-11455,LimeSurvey 4.1.11 - 'File Manager' Path Traversal,N/A,Wordpress 4.9.6 - Arbitrary File Deletion (Authenticated) (2),0.6103024482727051,4
CVE-2019-11707,Mozilla Firefox 67 - Array.pop JIT Type Confusion,CVE-2024-4367,Firefox ESR 115.11 - PDF.js Arbitrary JavaScript execution,0.6101481318473816,6
CVE-2021-44228,Apache Log4j2 2.14.1 - Information Disclosure,CVE-2023-24626,GNU screen v4.9.0 - Privilege Escalation,0.6100041270256042,10
CVE-2020-7209,HP LinuxKI 6.01 - Remote Command Injection,N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.6097413897514343,6
CVE-2020-8644,PlaySMS - index.php Unauthenticated Template Injection Code Execution (Metasploit),N/A,Wago PFC200 - Authenticated Remote Code Execution (Metasploit),0.6097348928451538,6
CVE-2020-17519,Apache Flink 1.11.0 - Unauthenticated Arbitrary File Read (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.6096022725105286,9
CVE-2020-7209,HP LinuxKI 6.01 - Remote Command Injection,CVE-2022-23626,m1k1o's Blog v.10 - Remote Code Execution (RCE) (Authenticated),0.6095560789108276,7
CVE-2024-32113,Apache OFBiz 18.12.12 - Directory Traversal,N/A,Simple Client Management System 1.0 - 'uemail' SQL Injection (Unauthenticated),0.6095154881477356,3
CVE-2025-3248,Langflow 1.2.x - Remote Code Execution (RCE),CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6094623804092407,10
CVE-2025-30208,Vite 6.2.2 - Arbitrary File Read,N/A,Automatic-Systems SOC FL9600 FastLine - Directory Transversal,0.609441876411438,3
CVE-2017-1000170,WordPress Plugin Delightful Downloads Jquery File Tree 1.6.6 - Path Traversal,N/A,Car Rental Project 2.0 - Arbitrary File Upload to Remote Code Execution,0.6093230843544006,5
CVE-2020-1472,ZeroLogon - Netlogon Elevation of Privilege,CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6093204617500305,5
CVE-2020-17519,Apache Flink 1.11.0 - Unauthenticated Arbitrary File Read (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.6090418100357056,10
CVE-2021-42013,Apache HTTP Server 2.4.50 - Path Traversal & Remote Code Execution (RCE),N/A,thrsrossi Millhouse-Project 1.414 - Remote Code Execution,0.608810305595398,4
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),N/A,LibreHealth 2.0.0 - Authenticated Remote Code Execution,0.6087650060653687,9
CVE-2019-9978,Social Warfare WordPress Plugin 3.5.2 - Remote Code Execution (RCE),N/A,WordPress Plugin Elementor 3.6.2 - Remote Code Execution (RCE) (Authenticated),0.6086586117744446,6
CVE-2017-1000170,WordPress Plugin Delightful Downloads Jquery File Tree 1.6.6 - Path Traversal,N/A,QuickDate 1.3.2 - SQL Injection,0.6085051894187927,6
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),N/A,WBCE CMS 1.5.2 - Remote Code Execution (RCE) (Authenticated),0.6084535121917725,10
CVE-2024-30269,DataEase 2.4.0 - Database Configuration Information Exposure,N/A,Chevereto 3.13.4 Core - Remote Code Execution,0.6084368824958801,8
CVE-2023-44487,HTTP/2 2.0 - Denial Of Service (DOS),N/A,Vehicle Service Management System 1.0 - Remote Code Execution (RCE) (Unauthenticated),0.6084276437759399,6
CVE-2024-30269,DataEase 2.4.0 - Database Configuration Information Exposure,CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6081781387329102,9
CVE-2023-44487,HTTP/2 2.0 - Denial Of Service (DOS),N/A,Textpattern 4.8.3 - Remote code execution (Authenticated) (2),0.6078330874443054,7
CVE-2024-30269,DataEase 2.4.0 - Database Configuration Information Exposure,N/A,Sphider Search Engine 1.3.6 - 'word_upper_bound' RCE (Authenticated),0.6078328490257263,10
CVE-2023-27372,SPIP v4.2.0 - Remote Code Execution (Unauthenticated),CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.6078128218650818,4
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (2),CVE-2024-23749,KiTTY 0.76.1.13 - Command Injection,0.6076769828796387,4
CVE-2025-24813,Apache Tomcat 11.0.3 - Remote Code Execution,CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.6075285077095032,5
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (2),CVE-2019-14530,OpenEMR 5.0.1.7 - 'fileName' Path Traversal (Authenticated),0.6073207855224609,5
CVE-2021-41773,Apache HTTP Server 2.4.49 - Path Traversal & Remote Code Execution (RCE),N/A,OpenCATS 0.9.4 - Remote Code Execution (RCE),0.6067915558815002,4
CVE-2023-30258,MagnusSolution magnusbilling 7.3.0 - Command Injection,CVE-2019-19208,Codiad 2.8.4 - Remote Code Execution (Authenticated) (2),0.6067802309989929,1
CVE-2019-13720,Google Chrome 78.0.3904.70 - Remote Code Execution,CVE-2020-6507,Google Chrome 81.0.4044 V8 - Remote Code Execution,0.6065440773963928,4
